NumberOfParameters;ValidValues;InvalidValues;ErrorHandlers;Strength;Size;NoOfVariants;IndexOfIncorrectEH;Absolute;
24;1;2;24;1;3;100;16;0;
24;1;2;24;5;1513;100;6;82;
24;1;2;24;5;1513;100;4;100;
24;1;2;24;3;98;100;2;100;
24;1;2;24;3;98;100;18;0;
24;1;2;24;1;3;100;15;0;
24;1;2;24;4;396;100;23;0;
24;1;2;24;2;21;100;11;0;
24;1;2;24;2;21;100;8;0;
24;1;2;24;3;98;100;11;0;
24;1;2;24;4;396;100;3;100;
24;1;2;24;4;396;100;1;100;
24;1;2;24;3;98;100;15;0;
24;1;2;24;2;21;100;20;0;
24;1;2;24;1;3;100;2;15;
24;1;2;24;5;1513;100;20;0;
24;1;2;24;3;98;100;16;0;
24;1;2;24;3;98;100;10;0;
24;1;2;24;3;98;100;21;0;
24;1;2;24;5;1513;100;5;100;
24;1;2;24;4;396;100;6;38;
24;1;2;24;1;3;100;1;68;
24;1;2;24;2;21;100;10;0;
24;1;2;24;4;396;100;19;0;
24;1;2;24;2;21;100;16;0;
24;1;2;24;3;98;100;4;50;
24;1;2;24;5;1513;100;15;0;
24;1;2;24;2;21;100;2;88;
24;1;2;24;2;21;100;15;0;
24;1;2;24;2;21;100;19;0;
24;1;2;24;4;396;100;11;0;
24;1;2;24;1;3;100;21;0;
24;1;2;24;4;396;100;10;0;
24;1;2;24;3;98;100;17;0;
24;1;2;24;5;1513;100;1;100;
24;1;2;24;5;1513;100;2;100;
24;1;2;24;5;1513;100;22;0;
24;1;2;24;2;21;100;18;0;
24;1;2;24;1;3;100;22;0;
24;1;2;24;3;98;100;14;0;
24;1;2;24;2;21;100;6;2;
24;1;2;24;2;21;100;13;0;
24;1;2;24;4;396;100;7;13;
24;1;2;24;1;3;100;3;14;
24;1;2;24;5;1513;100;14;0;
24;1;2;24;4;396;100;2;100;
24;1;2;24;3;98;100;20;0;
24;1;2;24;1;3;100;11;0;
24;1;2;24;1;3;100;12;0;
24;1;2;24;3;98;100;19;0;
24;1;2;24;5;1513;100;13;0;
24;1;2;24;1;3;100;0;100;
24;1;2;24;1;3;100;4;2;
24;1;2;24;2;21;100;3;45;
24;1;2;24;5;1513;100;8;10;
24;1;2;24;3;98;100;1;100;
24;1;2;24;3;98;100;0;100;
24;1;2;24;5;1513;100;18;0;
24;1;2;24;4;396;100;15;0;
24;1;2;24;3;98;100;8;1;
24;1;2;24;4;396;100;16;0;
24;1;2;24;1;3;100;8;0;
24;1;2;24;4;396;100;8;10;
24;1;2;24;3;98;100;23;0;
24;1;2;24;1;3;100;6;0;
24;1;2;24;2;21;100;17;0;
24;1;2;24;5;1513;100;21;0;
24;1;2;24;2;21;100;21;0;
24;1;2;24;5;1513;100;9;9;
24;1;2;24;5;1513;100;23;0;
24;1;2;24;1;3;100;19;0;
24;1;2;24;4;396;100;12;0;
24;1;2;24;4;396;100;22;0;
24;1;2;24;3;98;100;5;14;
24;1;2;24;5;1513;100;10;0;
24;1;2;24;5;1513;100;11;0;
24;1;2;24;1;3;100;10;0;
24;1;2;24;4;396;100;21;0;
24;1;2;24;1;3;100;13;0;
24;1;2;24;3;98;100;12;0;
24;1;2;24;4;396;100;13;0;
24;1;2;24;5;1513;100;17;0;
24;1;2;24;3;98;100;3;95;
24;1;2;24;1;3;100;7;0;
24;1;2;24;1;3;100;23;0;
24;1;2;24;5;1513;100;16;0;
24;1;2;24;1;3;100;5;2;
24;1;2;24;3;98;100;9;0;
24;1;2;24;5;1513;100;3;100;
24;1;2;24;2;21;100;1;100;
24;1;2;24;2;21;100;14;0;
24;1;2;24;2;21;100;9;1;
24;1;2;24;4;396;100;18;0;
24;1;2;24;5;1513;100;12;0;
24;1;2;24;4;396;100;5;74;
24;1;2;24;4;396;100;17;0;
24;1;2;24;4;396;100;0;100;
24;1;2;24;2;21;100;5;7;
24;1;2;24;4;396;100;9;3;
24;1;2;24;2;21;100;12;0;
24;1;2;24;3;98;100;7;3;
24;1;2;24;2;21;100;23;0;
24;1;2;24;2;21;100;4;16;
24;1;2;24;5;1513;100;19;0;
24;1;2;24;4;396;100;4;99;
24;1;2;24;5;1513;100;0;100;
24;1;2;24;3;98;100;22;0;
24;1;2;24;1;3;100;20;0;
24;1;2;24;2;21;100;7;0;
24;1;2;24;2;21;100;22;0;
24;1;2;24;4;396;100;20;0;
24;1;2;24;1;3;100;17;0;
24;1;2;24;1;3;100;14;0;
24;1;2;24;1;3;100;18;0;
24;1;2;24;5;1513;100;7;48;
24;1;2;24;3;98;100;13;0;
24;1;2;24;4;396;100;14;0;
24;1;2;24;2;21;100;0;100;
24;1;2;24;3;98;100;6;9;
24;1;2;24;1;3;100;9;0;
